,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,latitude,longitude
1839,flat,m3m soulitude,sector 89,1.25,8784.0,3.0,3,3,3.0,New Property,1288.0,1,0,0,0,1,2,61,28.4253,76.9439
1840,house,dlf city plots,sector 26,13.5,29880.0,5.0,5,3,2.0,Old Property,4518.0,1,1,1,1,0,0,110,28.4757,77.1032
1841,house,dlf new town heights,sector 91,2.5,7058.0,4.0,4,3+,3.0,Moderately Old,3400.0,1,1,1,1,0,0,80,28.4014,76.9225
1842,house,independent,sector 43,6.5,35403.0,5.0,4,3+,3.0,Moderately Old,1836.0,0,1,0,1,0,0,54,28.4629,77.0772
1843,flat,dlf exclusive floors,sector 43,2.35,14242.0,3.0,3,2,1.0,Old Property,1527.0,0,0,1,0,0,0,102,28.4629,77.0772
1844,flat,parsvnath exotica,sector 53,5.0,17241.0,3.0,4,3,7.0,Old Property,3222.0,0,1,0,0,0,0,24,28.4433,77.0948
1845,flat,la vida by tata housing,sector 113,2.35,10600.0,3.0,3,3,11.0,New Property,2210.0,0,1,0,0,0,2,174,28.5287,77.0233
1846,house,independent,sector 7,0.9,10000.0,2.0,4,3,3.0,Old Property,900.0,0,1,0,0,1,0,44,28.4644,77.0143
1847,flat,emaar palm gardens,sector 83,1.35,12329.0,3.0,3,3,7.0,Relatively New,1387.0,0,1,0,0,0,2,24,28.3986,76.9647
1848,flat,shree vardhman victoria,sector 70,1.8,9231.0,3.0,4,3,2.0,New Property,1527.0,0,1,0,0,1,2,45,28.3944,77.0226
1849,flat,conscient heritage max,sector 102,2.15,9307.0,3.0,4,3,13.0,Relatively New,1945.0,1,1,0,0,0,2,101,28.475,76.9715
1850,flat,dlf icon,sector 43,5.8,20707.0,4.0,4,3+,18.0,Old Property,2801.0,0,0,0,0,0,2,0,28.4629,77.0772
1851,house,independent,sector 57,4.7,21759.0,3.0,3,2,2.0,Old Property,2160.0,0,1,0,0,1,2,43,28.4232,77.0752
1852,flat,supertech hues,sector 68,0.9,7627.0,2.0,2,2,1.0,New Property,1311.0,0,0,0,0,0,2,44,28.3853,77.0484
1853,flat,zara aavaas,sector 104,0.4,7030.0,2.0,2,1,4.0,Relatively New,514.0,0,0,0,0,0,2,52,28.4788,76.996
1854,flat,ats tourmaline,sector 109,1.72,8000.0,3.0,4,3+,7.0,Relatively New,1797.0,0,1,0,0,0,2,167,28.5073,77.0089
1855,house,not applicable,sector 4,0.4,9259.0,1.0,1,1,1.0,Moderately Old,432.0,0,0,0,0,0,2,0,28.4738,77.0107
1856,flat,bestech park view sanskruti,sector 92,1.55,7769.0,3.0,4,3,8.0,Relatively New,1805.0,0,1,0,0,0,2,49,28.4079,76.9153
1857,house,nirvana cedar crest,sector 50,3.99,8867.0,4.0,5,3+,4.0,New Property,4500.0,0,1,0,1,0,0,112,28.4178,77.0628
1858,flat,bestech park view grand spa,sector 81,2.3,8647.0,3.0,4,3+,7.0,Relatively New,2280.0,0,1,0,0,0,0,49,28.3867,76.9485
1859,flat,ireo victory valley,sector 67,2.99,11832.0,3.0,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,0,37,28.3859,77.0608
1860,flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,3.0,3,2,3.0,Relatively New,1650.0,0,1,0,0,0,2,105,28.403,77.069
1861,flat,residency grand,sector 52,5.0,9615.0,5.0,5,3+,2.0,Moderately Old,5200.0,0,0,0,0,0,2,0,28.4379,77.0785
1862,flat,ashiana mulberry,sohna road,1.07,6185.0,3.0,3,3+,7.0,Relatively New,1600.0,0,0,0,0,0,2,167,28.4159,77.0274
1863,flat,bestech park view ananda,sector 81,1.45,8735.0,3.0,2,3+,3.0,Relatively New,1352.0,0,0,0,0,1,2,45,28.3867,76.9485
1864,flat,silverglades the melia,sohna road,1.01,6999.0,2.0,2,3,12.0,Under Construction,1184.0,1,0,0,0,0,2,80,28.4159,77.0274
1865,house,dlf alameda,sector 73,17.0,35109.0,5.0,8,3,3.0,Relatively New,9000.0,1,1,1,1,0,1,87,28.4072,77.0118
1866,flat,parsvnath green ville,sector 48,1.6,8377.0,3.0,3,3,13.0,Old Property,1700.0,0,0,0,0,1,0,119,28.4177,77.0359
1867,house,independent,sector 105,0.6,13333.0,3.0,3,0,3.0,Moderately Old,450.0,0,0,0,0,0,2,0,28.4952,77.0114
1868,flat,la vida by tata housing,sector 113,3.05,11338.0,3.0,4,3,15.0,New Property,2600.0,0,1,0,0,0,2,174,28.5287,77.0233
1869,flat,emaar mgf the palm drive,sector 66,3.98,18091.0,3.0,4,3+,2.0,Moderately Old,2200.0,0,1,0,0,0,0,123,28.3925,77.0541
1870,flat,tulip violet,sector 69,1.75,9459.0,3.0,4,2,0.0,Relatively New,2056.0,0,0,0,0,0,0,174,28.3966,77.0341
1871,flat,pioneer urban presidia,sector 62,6.5,14987.0,4.0,4,3+,3.0,Moderately Old,3925.0,1,0,0,0,0,2,86,28.4139,77.0886
1872,flat,tulip violet,sector 69,1.43,9039.0,3.0,3,2,1.0,Relatively New,1428.0,0,0,0,1,0,2,102,28.3966,77.0341
1873,house,bhim nagar society,sector 6,0.4,2500.0,4.0,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,2,0,28.4745,77.0262
1874,flat,whiteland  the aspen,sector 76,3.5,11917.0,3.0,4,3,8.0,Under Construction,2937.0,0,0,0,0,0,2,0,28.3935,76.9888
1875,flat,emaar imperial gardens,sector 102,1.92,9600.0,3.0,3,3,12.0,Relatively New,2222.0,1,1,1,1,0,2,95,28.475,76.9715
1876,flat,the new crpf apartments,sector 9a,0.75,5814.0,3.0,3,3,6.0,Old Property,1433.0,0,0,0,1,0,2,31,28.4711,76.9981
1877,flat,breez global heights,sohna road,0.39,4105.0,2.0,2,2,3.0,Relatively New,720.0,0,0,0,0,0,2,0,28.4159,77.0274
1878,flat,signature global park,sohna road,0.54,6331.0,2.0,2,2,4.0,Relatively New,939.0,0,0,0,1,0,2,159,28.4159,77.0274
1879,flat,dlf the ultima,sector 81,2.5,11726.0,3.0,3,2,20.0,Relatively New,1700.0,0,1,0,0,0,1,174,28.3867,76.9485
1880,flat,godrej habitat,sector 3,1.25,8657.0,2.0,2,3,14.0,Under Construction,1161.0,0,0,0,0,0,2,36,28.4909,77.0176
1881,flat,oriental valley chs,sector 9a,1.5,9091.0,4.0,3,3+,8.0,Relatively New,1833.0,0,0,0,0,0,0,8,28.4711,76.9981
1882,flat,emaar gurgaon greens,sector 102,1.52,9212.0,3.0,3,3,7.0,Relatively New,1315.0,0,1,0,0,0,0,137,28.475,76.9715
1883,flat,vatika gurgaon,sector 83,0.83,6667.0,2.0,2,2,12.0,Relatively New,1154.0,0,0,0,1,0,2,165,28.3986,76.9647
1884,flat,experion the heartsong,sector 108,3.0,18394.0,4.0,5,3+,2.0,Relatively New,2204.25,0,1,0,0,0,1,149,28.5134,76.983
1885,flat,sare crescent parc,sector 92,0.95,5013.0,4.0,5,3+,13.0,Relatively New,1895.0,0,0,0,0,0,2,0,28.4079,76.9153
1886,flat,pyramid urban homes 2,sector 86,0.5,9690.0,2.0,2,2,6.0,Old Property,573.0,0,0,0,0,0,2,15,28.3986,76.9384
1887,house,independent,sector 46,3.55,24500.0,5.0,4,3+,3.0,Moderately Old,1449.0,0,1,0,0,0,0,73,28.4374,77.0586
1888,flat,housing board colony,sector 51,0.3,4630.0,1.0,1,0,0.0,Moderately Old,80.0,1,0,0,0,0,2,15,28.432,77.0686
1889,house,independent,sector 57,3.5,21605.0,4.0,4,3+,3.0,Old Property,1620.0,0,0,1,0,0,0,67,28.4232,77.0752
1890,flat,godrej aria,sector 79,1.7,7427.0,3.0,4,3+,6.0,New Property,1659.0,0,1,0,0,0,2,81,28.3624,76.9787
1891,flat,dlf park place,sector 54,4.86,25920.0,3.0,4,3+,7.0,Relatively New,1875.0,0,1,0,0,0,0,49,28.4348,77.1089
1892,flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2.0,2,3,2.0,Relatively New,1000.0,0,0,0,0,0,2,0,28.4079,76.9153
1893,flat,adani m2k oyster grande,sector 102,2.6,10008.0,3.0,3,3,2.0,Relatively New,2351.0,1,1,1,0,0,2,118,28.475,76.9715
1894,flat,emaar gurgaon greens,sector 102,1.4,8485.0,3.0,3,3,9.0,Relatively New,1413.0,0,1,0,0,0,2,49,28.475,76.9715
1895,house,independent,sector 26,18.9,41833.0,6.0,8,2,3.0,Relatively New,4518.0,1,1,1,1,0,0,120,28.4757,77.1032
1896,house,independent,sector 17,3.5,24306.0,2.0,6,3+,3.0,Old Property,1440.0,0,0,0,0,0,2,0,28.4791,77.0608
1897,flat,adani m2k oyster grande,sector 102,2.5,7817.0,4.0,5,3+,5.0,Relatively New,2894.0,0,1,0,0,0,2,76,28.475,76.9715
1898,flat,"new colony, gurgaon",sector 7,0.8,8097.0,3.0,2,1,4.0,Relatively New,1100.0,0,0,0,0,0,0,69,28.4644,77.0143
1899,flat,hero homes,sector 104,1.75,10361.0,3.0,3,3,2.0,Under Construction,1529.0,0,0,0,0,0,2,30,28.4788,76.996
1900,flat,mahindra luminare,sector 59,5.8,19174.0,3.0,4,3,16.0,New Property,3361.0,0,1,0,0,0,0,49,28.4051,77.1097
1901,flat,awho sispal vihar,sector 49,2.0,7262.0,4.0,3,3+,4.0,Old Property,2492.0,0,0,0,0,0,2,65,28.4121,77.048
1902,flat,ireo the grand arch,sector 58,2.2,16000.0,2.0,2,1,5.0,Relatively New,1528.0,0,0,0,1,0,0,49,28.42,77.1105
1903,flat,dlf the ultima,sector 81,3.5,11686.0,4.0,5,3+,7.0,Relatively New,2577.0,0,1,0,0,0,1,174,28.3867,76.9485
1904,flat,dlf express greens,manesar,1.6,6809.0,4.0,6,3+,4.0,Relatively New,2611.0,1,1,0,1,0,2,49,28.3515,76.9428
1905,flat,ss the leaf,sector 85,2.15,8929.0,3.0,5,3,2.0,New Property,2179.0,0,0,0,0,0,2,53,28.4042,76.9513
1906,flat,rof ananda,sector 95,0.2,5464.0,1.0,1,1,9.0,Relatively New,407.0,0,0,0,1,0,2,52,28.4172,76.9081
1907,flat,bestech park view grand spa,sector 81,3.0,9419.0,4.0,5,2,6.0,Relatively New,2882.0,0,1,0,0,0,0,110,28.3867,76.9485
1908,flat,signature global park,sohna road,0.58,7056.0,2.0,2,2,3.0,Relatively New,822.0,0,0,0,0,0,2,58,28.4159,77.0274
1909,flat,m3m skycity,sector 65,2.85,15591.0,3.0,3,3,43.0,Under Construction,1828.0,0,0,0,0,0,0,115,28.403,77.069
1910,flat,adani m2k oyster grande,sector 102,2.4,9306.0,3.0,4,3+,3.0,Relatively New,2334.0,1,0,0,0,0,0,49,28.475,76.9715
1911,flat,tata primanti,sector 72,6.5,15294.0,4.0,4,3+,0.0,Relatively New,3846.0,1,1,0,1,0,2,67,28.4225,77.0211
1912,flat,mapsko mount ville,sector 79,1.28,8556.0,3.0,3,3,16.0,Relatively New,1265.0,1,0,0,0,0,0,128,28.3624,76.9787
1913,flat,hsiidc sidco shivalik apartments,manesar,0.85,5102.0,3.0,2,2,5.0,Moderately Old,1508.0,0,0,0,0,0,2,0,28.3515,76.9428
1914,flat,indiabulls enigma,sector 110,4.25,10954.0,5.0,5,3+,4.0,Relatively New,3511.0,0,1,0,0,0,2,101,28.5145,77.0197
1915,flat,ansal housing highland park,sector 103,0.8,5878.0,2.0,2,3,3.0,New Property,1089.0,0,0,0,1,0,2,174,28.4949,76.9845
1916,flat,m3m heights,sector 65,2.25,13612.0,2.0,2,3,5.0,Under Construction,1592.0,0,0,0,0,0,2,48,28.403,77.069
1917,house,international city by sobha phase 2,sector 109,10.0,27778.0,4.0,5,3+,2.0,New Property,3600.0,1,1,0,1,1,0,49,28.5073,77.0089
1918,flat,signature global city,sector 37d,0.8,8421.0,2.0,2,2,2.0,Under Construction,860.0,0,0,0,0,0,2,42,28.4478,76.9703
1919,flat,conscient elevate,sector 59,4.02,17501.0,3.0,3,1,3.0,Under Construction,2550.0,0,0,0,0,0,2,31,28.4051,77.1097
1920,flat,indiabulls centrum park,sector 103,2.4,8348.0,4.0,6,3+,15.0,Relatively New,2456.0,0,1,0,0,0,2,156,28.4949,76.9845
1921,flat,vatika gurgaon,sector 83,1.12,6455.0,3.0,3,2,17.0,Moderately Old,1500.0,0,0,0,0,0,0,111,28.3986,76.9647
1922,flat,antriksh heights,sector 84,1.05,5012.0,4.0,4,3+,3.0,New Property,1896.0,1,0,0,0,0,2,66,28.3979,76.9736
1923,flat,cghs vidya enclave,sector 56,1.7,10968.0,3.0,2,3,6.0,Old Property,1585.0,0,0,1,0,0,2,101,28.4245,77.0991
1924,flat,ss,sector 85,2.1,7468.0,4.0,4,3,2.0,Relatively New,2600.0,0,0,0,0,0,2,49,28.4042,76.9513
1925,flat,ambience lagoon,sector 24,4.25,13281.0,3.0,4,3+,3.0,Old Property,3201.0,0,1,0,1,0,0,143,28.4939,77.1038
1926,flat,conscient heritage max,sector 102,2.22,13875.0,3.0,4,3+,15.0,Relatively New,2000.0,1,1,0,0,0,2,82,28.475,76.9715
1927,house,shivaji nagar residential,sector 11,3.08,11407.0,6.0,4,2,1.0,Moderately Old,2700.0,0,0,0,0,0,2,0,28.4531,77.0202
1928,flat,shapoorji pallonji joyville gurugram,sector 102,2.5,13998.0,3.0,3,3,15.0,Under Construction,1653.0,0,0,0,0,0,2,151,28.475,76.9715
1929,flat,aipl club residences,sector 70a,0.95,10215.0,2.0,2,1,11.0,New Property,930.0,0,0,0,0,0,0,103,28.3845,77.0226
1930,house,independent,sector 43,9.5,42222.0,5.0,5,3+,2.0,Relatively New,2250.0,0,1,0,1,0,0,88,28.4629,77.0772
1931,flat,imperia the esfera,sector 37c,0.87,5513.0,2.0,3,3+,5.0,Relatively New,1300.0,1,0,0,0,0,2,109,28.4515,76.9882
1932,flat,divya apartments,sector 6,0.6,7595.0,2.0,2,0,2.0,Relatively New,790.0,0,0,0,0,0,0,15,28.4745,77.0262
1933,flat,tulip violet,sector 69,1.2,8889.0,2.0,3,1,0.0,Relatively New,1222.0,0,0,0,0,0,2,150,28.3966,77.0341
1934,flat,m3m woodshire,sector 107,1.3,8922.0,3.0,3,3+,4.0,Relatively New,1554.0,0,0,0,1,0,0,174,28.5052,76.9729
1935,flat,signature global park,sohna road,0.9,8036.0,3.0,2,0,2.0,Under Construction,1120.0,0,0,0,0,0,2,58,28.4159,77.0274
1936,flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3.0,3,3,0.0,Relatively New,1493.0,1,1,0,0,0,0,159,28.403,77.069
1937,flat,central park flower valley cerise floors,sector 33,1.3,10744.0,2.0,2,2,3.0,New Property,1095.0,1,0,0,0,0,2,22,28.442,77.0207
1938,flat,shree balaji appartment,sector 33,0.4,5000.0,2.0,2,2,1.0,Relatively New,724.0,0,0,0,0,0,1,0,28.442,77.0207
1939,flat,ild greens,sector 37c,0.9,5614.0,3.0,3,3,0.0,Under Construction,1500.0,0,0,0,0,0,2,66,28.4515,76.9882
1940,flat,dlf park place,sector 54,4.85,25867.0,3.0,4,3+,25.0,Relatively New,1875.0,0,1,0,0,0,0,26,28.4348,77.1089
1941,flat,signature global park,sohna road,0.54,6506.0,2.0,2,1,2.0,Relatively New,922.0,0,0,0,0,0,2,16,28.4159,77.0274
1942,flat,orris aster court premier,sector 85,1.5,5859.0,4.0,5,3+,6.0,New Property,2017.0,0,1,0,0,0,0,28,28.4042,76.9513
1943,flat,m3m woodshire,sector 107,1.29,8836.0,3.0,3,3+,1.0,Relatively New,1690.0,0,0,0,1,0,0,174,28.5052,76.9729
1944,flat,breez global hill view,sohna road,2.6,5215.0,2.0,2,2,6.0,New Property,4986.0,0,0,0,0,0,2,42,28.4159,77.0274
1945,house,independent,sector 26,4.5,33333.0,3.0,3,2,2.0,Old Property,1350.0,0,0,0,1,0,0,58,28.4757,77.1032
1946,house,jacob pura,sector 12,0.35,9722.0,2.0,1,0,2.0,Old Property,360.0,0,0,0,0,0,2,0,28.4723,77.032
1947,flat,shree vardhman victoria,sector 70,1.62,8308.0,3.0,5,3,9.0,Relatively New,1527.0,0,1,0,0,0,2,43,28.3944,77.0226
1948,flat,ss the leaf,sector 85,1.3,10484.0,2.0,2,3+,10.0,Relatively New,1491.0,0,0,1,0,0,2,148,28.4042,76.9513
1949,flat,sbtl caladium,sector 109,1.88,6154.0,4.0,5,3,10.0,Relatively New,2765.0,0,0,0,0,0,2,110,28.5073,77.0089
1950,flat,ats kocoon,sector 109,1.7,9742.0,3.0,3,3,22.0,Relatively New,1550.0,0,0,0,0,0,2,74,28.5073,77.0089
1951,house,independent,sector 46,4.35,23693.0,2.6666666666666665,8,2,3.0,Relatively New,1836.0,1,0,0,1,0,0,19,28.4374,77.0586
1952,flat,ss the leaf,sector 85,2.15,7646.0,4.0,5,3+,1.0,Relatively New,2545.0,0,1,0,0,0,2,165,28.4042,76.9513
1953,flat,m3m the marina,sector 68,1.45,9615.0,3.0,2,3+,9.0,New Property,1365.0,0,0,0,0,0,2,0,28.3853,77.0484
1954,flat,ansal heights 86,sector 86,0.78,5735.0,2.0,2,2,8.0,New Property,1360.0,0,0,0,0,0,2,72,28.3986,76.9384
1955,flat,ireo the grand arch,sector 58,3.83,21577.0,3.0,4,2,10.0,Relatively New,2000.0,1,1,0,0,0,0,174,28.42,77.1105
1956,flat,raheja navodaya,sector 92,0.62,4806.0,2.0,2,2,5.0,New Property,1498.0,0,0,0,0,0,2,0,28.4079,76.9153
1957,flat,paras dews,sector 106,1.4,9979.0,4.0,6,3+,10.0,Relatively New,1535.0,0,1,0,0,0,2,174,28.5007,77.0003
1958,flat,satya element one,sector 49,0.94,14009.0,1.0,2,2,2.0,Moderately Old,746.0,0,0,0,0,0,2,0,28.4121,77.048
1959,flat,chintels paradiso,sector 109,2.0,7605.0,4.0,4,2,11.0,Relatively New,2380.0,0,1,0,1,0,2,64,28.5073,77.0089
1960,flat,.,gwal pahari,7.0,10999.0,4.0,4,3+,6.0,Relatively New,5430.0,0,1,0,0,0,2,52,28.4345,77.1446
1961,flat,satya element one,sector 49,0.8,11111.0,1.0,1,1,0.0,Moderately Old,720.0,0,0,0,0,0,2,0,28.4121,77.048
1962,house,tata primanti,sector 72,8.6,12286.0,4.0,5,3+,3.0,Relatively New,7000.0,0,0,0,0,0,0,30,28.4225,77.0211
1963,flat,indiabulls enigma,sector 110,3.45,10147.0,4.0,4,3,9.0,Moderately Old,3077.0,0,1,0,0,0,0,125,28.5145,77.0197
1964,house,independent,sector 50,7.0,32407.0,3.0,2,0,1.0,Moderately Old,2160.0,0,0,0,0,0,2,0,28.4178,77.0628
1965,flat,dlf regal gardens,sector 90,1.8,7223.0,4.0,4,3+,7.0,Moderately Old,2005.0,0,0,0,0,0,2,38,28.4085,76.9369
1966,flat,orris aster court premier,sector 85,1.49,5820.0,4.0,5,3+,10.0,Relatively New,2017.0,0,1,0,0,0,0,84,28.4042,76.9513
1967,flat,ashiana anmol,sohna road,0.88,11125.0,2.0,2,2,13.0,Relatively New,1016.0,0,0,0,0,0,1,127,28.4159,77.0274
1968,house,independent,sector 14,7.5,16600.0,3.0,3,2,1.0,Old Property,4518.0,1,1,0,1,0,0,27,28.4711,77.0454
1969,house,bptp visionnaire,sector 70a,4.0,6666.0,4.0,4,3+,2.0,Relatively New,6000.0,0,1,0,0,0,2,154,28.3845,77.0226
1970,flat,microtek greenburg,sector 86,1.25,8446.0,2.0,2,3,13.0,Moderately Old,1339.0,1,0,0,0,0,2,6,28.3986,76.9384
1971,house,independent,sector 43,8.5,31481.0,5.0,5,3,3.0,Moderately Old,2700.0,0,1,0,0,0,0,113,28.4629,77.0772
1972,flat,millenium bajrang society,sector 43,2.5,9434.0,4.0,4,3+,2.0,Relatively New,2398.0,0,0,0,0,0,0,94,28.4629,77.0772
1973,flat,signature global park,sohna road,0.78,6404.0,3.0,3,3,1.0,Relatively New,1344.0,0,0,0,1,0,2,150,28.4159,77.0274
1974,house,independent,sector 12,3.5,14787.0,8.0,8,3+,3.0,Relatively New,4800.0,1,1,0,1,0,1,77,28.4723,77.032
1975,flat,signature global park,sohna road,0.68,8252.0,2.0,2,2,3.0,New Property,916.0,0,0,0,0,0,2,113,28.4159,77.0274
1976,flat,silverglades the melia,sohna road,0.75,5556.0,2.0,2,2,4.0,Moderately Old,1350.0,0,0,0,0,0,2,70,28.4159,77.0274
1977,flat,smart world gems,sector 89,1.13,8503.0,3.0,3,2,4.0,Under Construction,1473.0,1,0,0,0,0,2,115,28.4253,76.9439
1978,flat,godrej summit,sector 104,0.98,5950.0,3.0,3,3,12.0,Relatively New,1490.0,0,0,0,0,1,2,79,28.4788,76.996
1979,flat,dlf regal gardens,sector 90,1.29,9021.0,3.0,3,3,7.0,Relatively New,1540.0,1,0,0,0,0,2,174,28.4085,76.9369
1980,flat,gls arawali homes,sohna road,0.3,6237.0,2.0,2,2,4.0,Relatively New,524.0,0,0,0,0,0,1,120,28.4159,77.0274
1981,flat,alpha corp gurgaonone,sector 84,2.24,6523.0,4.0,4,3,12.0,Relatively New,3165.0,0,1,0,0,0,2,20,28.3979,76.9736
1982,flat,central park flower valley,sector 33,2.15,13522.0,3.0,3,3+,1.0,New Property,1439.0,0,0,0,0,0,2,31,28.442,77.0207
1983,flat,ats triumph,sector 104,2.52,8000.0,4.0,4,3+,19.0,Relatively New,2800.0,0,1,1,0,0,0,156,28.4788,76.996
1984,house,independent,sector 2,0.7,7778.0,1.0,1,0,1.0,Moderately Old,900.0,0,0,0,0,0,2,0,28.5095,77.032
1985,flat,conscient heritage max,sector 102,1.75,9063.0,3.0,4,3+,16.0,Relatively New,1748.0,0,1,0,0,0,0,134,28.475,76.9715
1986,house,independent,sector 5,3.75,11029.0,5.0,5,3+,3.0,Old Property,3400.0,0,0,0,0,0,2,0,28.4794,77.0176
1987,house,unitech deerwood chase,sector 50,15.0,33333.0,4.0,4,2,2.0,Moderately Old,4500.0,0,1,0,0,0,2,160,28.4178,77.0628
1988,house,vatika independent floors,sector 82,1.4,8235.0,3.0,3,2,3.0,New Property,1700.0,0,0,0,1,0,2,61,28.3935,76.96
1989,house,shivpuri,sector 7,2.4,8889.0,10.0,5,3,2.0,Old Property,2700.0,1,1,0,1,0,2,8,28.4644,77.0143
1990,flat,experion windchants,sector 112,2.6,10651.0,2.0,2,3,8.0,Relatively New,2441.0,0,0,0,0,0,2,168,28.5282,77.0176
1991,flat,emaar digihomes,sector 62,2.1,14257.0,2.0,2,2,30.0,New Property,1365.0,0,1,0,0,0,2,52,28.4139,77.0886
1992,flat,pyramid urban homes 2,sector 86,0.43,8583.0,2.0,2,1,6.0,New Property,557.0,0,0,0,0,1,2,72,28.3986,76.9384
1993,flat,the close south,sector 50,3.25,12810.0,3.0,4,3+,4.0,Old Property,2819.0,0,1,0,0,0,0,135,28.4178,77.0628
1994,house,malibu towne,sector 47,8.81,27191.0,8.0,6,3+,3.0,Moderately Old,3240.0,1,1,0,0,1,0,27,28.4276,77.0492
1995,flat,avl 36 gurgaon,sector 36a,0.4,10204.0,1.0,1,1,4.0,Relatively New,436.0,0,0,0,0,0,2,35,28.4147,76.978
1996,flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4.0,4,3,3.0,Relatively New,2194.0,1,1,0,0,0,2,28,28.403,77.069
1997,house,independent,sector 43,9.85,29642.0,5.0,5,2,3.0,Old Property,3323.0,1,1,0,1,0,2,21,28.4629,77.0772
1998,flat,dlf new town heights,sector 90,1.25,8639.0,3.0,4,3+,0.0,Old Property,1608.0,0,1,0,0,0,1,31,28.4085,76.9369
1999,flat,emaar digihomes,sector 62,3.95,15263.0,3.0,3,3,33.0,New Property,2876.0,0,1,0,0,0,0,49,28.4139,77.0886
2000,flat,dlf regency park,sector 28,1.24,12400.0,2.0,2,3+,19.0,Moderately Old,1050.0,0,0,0,1,0,0,157,28.4728,77.0865
2001,flat,railway officers rpf society,sector 9a,1.3,5039.0,4.0,4,3+,9.0,Old Property,2580.0,0,0,0,0,0,2,0,28.4711,76.9981
2002,house,independent,sector 25,4.31,31926.0,5.0,4,3,3.0,Old Property,1350.0,0,0,0,0,0,2,40,28.4844,77.086
2003,flat,sare homes,sector 92,0.6,5000.0,3.0,2,3,4.0,Moderately Old,1333.0,0,0,0,0,0,0,49,28.4079,76.9153
2004,flat,m3m heights,sector 65,3.29,17998.0,3.0,3,3,33.0,New Property,1828.0,0,0,0,0,0,2,49,28.403,77.069
2005,house,independent,sector 12,2.75,12343.0,6.0,6,2,2.0,Old Property,2228.0,0,0,0,0,0,2,0,28.4723,77.032
2006,flat,the close north,sector 50,2.7,9982.0,3.0,3,3+,3.0,Moderately Old,2357.0,0,1,0,0,0,2,117,28.4178,77.0628
2007,flat,tulip violet,sector 69,1.51,9569.0,3.0,3,2,0.0,Relatively New,1325.0,0,0,0,1,0,1,165,28.3966,77.0341
2008,flat,bestech altura,sector 79,2.55,9533.0,4.0,5,2,4.0,New Property,2675.0,0,1,0,0,0,2,44,28.3624,76.9787
2009,flat,the lions cghs,sector 56,2.09,8708.0,4.0,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,0,125,28.4245,77.0991
2010,flat,shri banke bihari society,sector 56,1.37,9133.0,3.0,3,3+,2.0,Old Property,1450.0,0,0,0,0,1,2,174,28.4245,77.0991
2011,flat,raheja maheshwara,sohna road,0.48,4368.0,2.0,2,2,11.0,Under Construction,995.0,0,0,0,0,0,2,45,28.4159,77.0274
2012,house,independent,sector 40,2.15,23889.0,3.0,3,3,3.0,Moderately Old,900.0,1,0,1,1,0,2,45,28.4498,77.0567
2013,flat,dlf the ultima,sector 81,3.46,12047.0,4.0,4,3+,10.0,New Property,2599.0,0,1,0,0,0,1,161,28.3867,76.9485
2014,house,independent,sector 26,19.0,42222.0,6.0,8,3+,3.0,Moderately Old,4500.0,1,1,1,1,0,0,103,28.4757,77.1032
2015,flat,godrej air,sector 85,2.5,13797.0,4.0,5,3+,16.0,Under Construction,2013.0,1,0,0,1,1,0,44,28.4042,76.9513
2016,flat,signature global park,sohna road,0.75,6938.0,2.0,2,0,1.0,Relatively New,1081.0,0,0,0,0,0,2,58,28.4159,77.0274
2017,flat,m3m heights,sector 65,3.0,17996.0,3.0,3,3,20.0,Under Construction,1667.0,0,0,0,0,0,2,60,28.403,77.069
2018,flat,vatika gurgaon,sector 83,1.12,6455.0,3.0,3,2,4.0,Relatively New,1200.0,1,1,1,1,0,0,165,28.3986,76.9647
2019,flat,bestech park view sanskruti,sector 92,1.42,7760.0,3.0,3,2,10.0,Relatively New,1738.0,0,0,0,0,0,2,117,28.4079,76.9153
2020,flat,tarc maceo,sector 91,1.9,6975.0,4.0,4,3,9.0,Relatively New,2465.0,0,1,0,0,0,2,120,28.4014,76.9225
2021,house,unitech espace,sector 50,7.42,34352.0,4.0,4,3,2.0,Old Property,3200.0,0,0,0,0,0,0,88,28.4178,77.0628
2022,flat,mapsko casa bella,sector 82,1.25,6378.0,3.0,4,3+,8.0,Under Construction,1774.0,0,0,0,0,0,2,54,28.3935,76.96
2023,flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3.0,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,2,72,28.475,76.9715
2024,flat,godrej nature plus,sector 33,1.7,12593.0,3.0,3,3+,6.0,New Property,1500.0,0,1,0,0,0,2,38,28.442,77.0207
2025,flat,smart world orchard,sector 61,1.47,12783.0,2.0,2,2,4.0,New Property,1278.0,1,0,0,1,0,2,53,28.405,77.0963
2026,flat,vatika the seven lamps,sector 82,1.39,6411.0,3.0,3,3+,11.0,Relatively New,1955.0,1,1,0,0,0,0,117,28.3935,76.96
